400.0,169.16
400.0,149.10
400.0,133.25
400.0,172.78
400.0,185.10
400.0,125.20
400.0,175.05
400.0,117.94
400.0,177.19
400.0,136.61
400.0,140.89
400.0,158.81
400.0,167.10
400.0,158.03
400.0,107.15
400.0,158.99
400.0,116.38
400.0,161.15
400.0,116.94
400.0,160.62
400.0,129.28
400.0,107.86
400.0,101.20
400.0,118.40
400.0,117.17
400.0,144.79
400.0,158.90
400.0,167.46
400.0,162.74
400.0,114.00
400.0,154.01
400.0,115.03
400.0,165.96
400.0,141.06
400.0,144.27
400.0,131.46
400.0,151.26
400.0,158.65
400.0,164.01
400.0,159.89
400.0,73.40
400.0,161.92
400.0,113.10
400.0,159.97
400.0,112.68
400.0,159.82
400.0,132.24
400.0,141.63
400.0,139.78
400.0,145.08
400.0,150.52
400.0,166.37
400.0,161.42
400.0,115.21
400.0,116.36
400.0,110.26
400.0,160.64
400.0,112.00
400.0,160.11
400.0,131.40
400.0,146.45
400.0,138.93
400.0,146.28
400.0,173.77
400.0,137.84
400.0,159.96
400.0,114.06
400.0,159.99
400.0,112.21
400.0,160.06
400.0,138.55
400.0,136.11
400.0,81.60
400.0,115.44
400.0,81.22
400.0,114.97
400.0,81.80
400.0,79.23
400.0,77.27
400.0,112.92
400.0,118.05
400.0,140.09
400.0,133.84
400.0,137.48
400.0,158.04
400.0,157.59
400.0,154.91
400.0,77.86
400.0,163.78
400.0,109.70
400.0,151.00
400.0,106.17
400.0,151.68
400.0,131.63
400.0,136.71
400.0,132.50
400.0,136.93
400.0,133.18
400.0,136.96
400.0,161.69
