650.0,222.37358093261722
650.0,200.43907165527347
650.0,235.48660278320315
650.0,219.75097656250003
650.0,221.1814880371094
650.0,215.69786071777347
650.0,199.72381591796878
650.0,204.49218750000003
650.0,173.97460937500003
650.0,227.6187896728516
650.0,220.46623229980472
650.0,239.0628814697266
650.0,223.8040924072266
650.0,234.5329284667969
650.0,200.67749023437503
650.0,166.82205200195315
650.0,176.1203765869141
650.0,213.31367492675784
650.0,235.00976562500003
650.0,204.96902465820315
650.0,214.98260498046878
650.0,199.0085601806641
650.0,169.20623779296878
650.0,204.96902465820315
650.0,215.69786071777347
650.0,229.76455688476565
650.0,214.74418640136722
650.0,214.98260498046878
650.0,199.0085601806641
650.0,168.01414489746097
650.0,181.36558532714847
650.0,214.98260498046878
650.0,230.00297546386722
650.0,213.5520935058594
650.0,215.4594421386719
650.0,199.96223449707034
650.0,165.62995910644534
650.0,197.33963012695315
650.0,200.67749023437503
650.0,214.02893066406253
650.0,200.43907165527347
650.0,199.0085601806641
650.0,185.6571197509766
650.0,158.2389831542969
650.0,212.59841918945315
650.0,202.1080017089844
650.0,199.24697875976565
650.0,200.67749023437503
650.0,187.80288696289065
650.0,156.80847167968753
650.0,201.63116455078128
650.0,198.77014160156253
650.0,215.93627929687503
650.0,198.2933044433594
650.0,188.51814270019534
650.0,189.23339843750003
650.0,158.2389831542969
650.0,199.24697875976565
650.0,218.0820465087891
650.0,202.1080017089844
650.0,200.43907165527347
650.0,187.80288696289065
650.0,156.09321594238284
650.0,209.26055908203128
650.0,202.34642028808597
650.0,216.41311645507815
650.0,205.20744323730472
650.0,199.48539733886722
650.0,194.71702575683597
650.0,157.28530883789065
650.0,215.93627929687503
650.0,198.77014160156253
650.0,195.43228149414065
650.0,195.90911865234378
650.0,182.08084106445315
650.0,148.7022399902344
650.0,200.67749023437503
650.0,191.61758422851565
650.0,191.3791656494141
650.0,184.22660827636722
650.0,173.25935363769534
650.0,148.46382141113284
650.0,190.6639099121094
650.0,195.43228149414065
650.0,195.43228149414065
650.0,174.2130279541016
650.0,158.2389831542969
650.0,147.03330993652347
650.0,197.57804870605472
650.0,194.95544433593753
650.0,200.2006530761719
650.0,209.02214050292972
650.0,191.14074707031253
650.0,154.66270446777347
650.0,184.22660827636722
650.0,192.33283996582034
650.0,192.80967712402347
650.0,191.85600280761722
650.0,179.9350738525391
650.0,146.55647277832034
