700.0,132.08084106445312
700.0,101.08642578125001
700.0,81.77452087402345
700.0,103.94744873046876
700.0,104.18586730957033
700.0,103.94744873046876
700.0,98.94065856933595
700.0,81.29768371582033
700.0,106.80847167968751
700.0,103.47061157226564
700.0,105.6163787841797
700.0,106.57005310058595
700.0,81.29768371582033
700.0,104.18586730957033
700.0,104.42428588867189
700.0,104.42428588867189
700.0,99.41749572753908
700.0,81.05926513671876
700.0,103.94744873046876
700.0,125.16670227050783
700.0,117.53730773925783
700.0,99.8943328857422
700.0,81.53610229492189
700.0,104.42428588867189
700.0,80.8208465576172
700.0,119.20623779296876
700.0,99.8943328857422
700.0,54.35638427734376
700.0,104.18586730957033
700.0,80.8208465576172
700.0,103.7090301513672
700.0,81.53610229492189
700.0,82.7281951904297
700.0,123.49777221679689
700.0,117.29888916015626
700.0,113.2457733154297
700.0,99.41749572753908
700.0,81.29768371582033
700.0,105.85479736328126
700.0,83.20503234863283
700.0,87.73498535156251
700.0,85.11238098144533
700.0,83.20503234863283
700.0,83.20503234863283
700.0,84.15870666503908
700.0,83.92028808593751
700.0,82.7281951904297
700.0,83.20503234863283
700.0,89.64233398437501
700.0,83.68186950683595
700.0,82.7281951904297
700.0,83.44345092773439
700.0,82.48977661132814
700.0,81.29768371582033
700.0,82.25135803222658
700.0,81.53610229492189
700.0,61.98577880859376
700.0,95.60279846191408
700.0,81.77452087402345
700.0,81.29768371582033
700.0,80.8208465576172
700.0,81.05926513671876
700.0,82.01293945312501
700.0,82.01293945312501
700.0,82.7281951904297
700.0,81.77452087402345
700.0,82.96661376953126
700.0,82.01293945312501
700.0,82.48977661132814
700.0,81.05926513671876
700.0,82.96661376953126
700.0,120.8751678466797
700.0,81.77452087402345
700.0,81.29768371582033
700.0,81.29768371582033
700.0,83.68186950683595
700.0,80.8208465576172
700.0,79.62875366210939
700.0,80.10559082031251
700.0,78.43666076660158
700.0,81.29768371582033
700.0,82.48977661132814
700.0,80.34400939941408
700.0,79.62875366210939
700.0,79.86717224121095
700.0,79.39033508300783
700.0,79.62875366210939
700.0,80.34400939941408
700.0,78.43666076660158
700.0,80.10559082031251
700.0,81.29768371582033
700.0,78.9134979248047
700.0,78.19824218750001
700.0,84.39712524414064
700.0,93.45703125000001
700.0,80.58242797851564
700.0,87.25814819335939
700.0,78.9134979248047
700.0,88.4502410888672
700.0,85.35079956054689
