950000000.0,137.93
950000000.0,153.69
950000000.0,175.56
950000000.0,165.29
950000000.0,171.97
950000000.0,169.08
950000000.0,168.06
950000000.0,163.45
950000000.0,121.37
950000000.0,120.38
950000000.0,153.99
950000000.0,167.75
950000000.0,164.98
950000000.0,163.24
950000000.0,164.93
950000000.0,164.66
950000000.0,171.31
950000000.0,94.15
950000000.0,113.92
950000000.0,115.49
950000000.0,153.16
950000000.0,149.10
950000000.0,163.39
950000000.0,162.90
950000000.0,163.22
950000000.0,163.25
950000000.0,162.69
950000000.0,155.34
950000000.0,113.46
950000000.0,113.38
950000000.0,148.53
950000000.0,156.20
950000000.0,156.08
950000000.0,154.06
950000000.0,158.11
950000000.0,153.24
950000000.0,155.92
950000000.0,152.38
950000000.0,73.29
950000000.0,110.78
950000000.0,108.33
950000000.0,109.04
950000000.0,144.22
950000000.0,138.75
950000000.0,150.41
950000000.0,153.01
950000000.0,152.49
950000000.0,153.00
950000000.0,152.02
950000000.0,158.11
950000000.0,75.82
950000000.0,114.15
950000000.0,109.42
950000000.0,142.03
950000000.0,141.22
950000000.0,152.26
950000000.0,152.23
950000000.0,155.29
950000000.0,153.40
950000000.0,152.77
950000000.0,161.32
950000000.0,100.78
950000000.0,104.53
950000000.0,111.59
950000000.0,109.53
950000000.0,152.15
950000000.0,134.37
950000000.0,149.27
950000000.0,148.81
950000000.0,147.85
950000000.0,153.72
950000000.0,144.96
950000000.0,154.73
950000000.0,82.05
950000000.0,104.21
950000000.0,104.29
950000000.0,104.20
950000000.0,136.85
950000000.0,139.85
950000000.0,139.03
950000000.0,152.88
950000000.0,152.00
950000000.0,147.95
950000000.0,149.78
950000000.0,148.07
950000000.0,125.72
950000000.0,103.88
950000000.0,105.59
950000000.0,148.07
950000000.0,131.05
950000000.0,142.33
950000000.0,142.02
950000000.0,142.38
950000000.0,141.30
950000000.0,142.60
950000000.0,135.02
950000000.0,154.76
950000000.0,104.71
950000000.0,99.58
950000000.0,100.04
