550.0,195.79
550.0,178.86
550.0,157.93
550.0,127.31
550.0,162.85
550.0,167.63
550.0,145.30
550.0,175.54
550.0,166.62
550.0,133.54
550.0,68.24
550.0,163.77
550.0,144.16
550.0,103.69
550.0,157.91
550.0,167.20
550.0,119.14
550.0,160.92
550.0,161.08
550.0,143.72
550.0,172.28
550.0,164.51
550.0,166.96
550.0,117.49
550.0,161.72
550.0,164.99
550.0,144.82
550.0,177.06
550.0,158.53
550.0,134.75
550.0,109.38
550.0,160.97
550.0,142.77
550.0,98.26
550.0,159.75
550.0,139.99
550.0,98.57
550.0,163.25
550.0,159.52
550.0,151.53
550.0,172.77
550.0,161.22
550.0,144.86
550.0,108.28
550.0,159.27
550.0,160.96
550.0,113.88
550.0,160.96
550.0,150.78
550.0,114.24
550.0,158.73
550.0,166.12
550.0,146.85
550.0,147.00
550.0,163.08
550.0,138.35
550.0,95.90
550.0,151.49
550.0,132.93
550.0,92.23
550.0,153.65
550.0,150.75
550.0,107.88
550.0,145.39
550.0,155.79
550.0,136.96
550.0,161.46
550.0,155.79
550.0,140.35
550.0,109.43
550.0,152.51
550.0,150.27
550.0,109.87
550.0,150.44
550.0,150.18
550.0,108.39
550.0,150.00
550.0,145.51
550.0,107.97
550.0,154.00
550.0,150.75
550.0,138.15
550.0,152.25
550.0,148.11
550.0,152.59
550.0,73.97
550.0,152.14
550.0,149.13
550.0,102.38
550.0,148.56
550.0,148.93
550.0,101.92
550.0,148.61
550.0,149.13
550.0,101.52
550.0,153.42
550.0,147.17
550.0,139.29
550.0,152.96
550.0,140.35
