450.0,187.65
450.0,177.22
450.0,125.42
450.0,160.39
450.0,166.43
450.0,158.28
450.0,165.88
450.0,116.95
450.0,162.02
450.0,166.93
450.0,136.24
450.0,161.48
450.0,117.10
450.0,164.04
450.0,134.09
450.0,154.39
450.0,162.48
450.0,117.40
450.0,164.50
450.0,161.01
450.0,168.74
450.0,161.29
450.0,144.25
450.0,161.65
450.0,164.80
450.0,112.54
450.0,163.07
450.0,111.98
450.0,161.29
450.0,161.03
450.0,147.49
450.0,159.42
450.0,113.62
450.0,158.97
450.0,165.63
450.0,151.00
450.0,162.90
450.0,113.67
450.0,159.75
450.0,160.71
450.0,159.70
450.0,161.00
450.0,147.52
450.0,160.97
450.0,153.49
450.0,117.64
450.0,161.34
450.0,112.30
450.0,162.09
450.0,159.53
450.0,154.45
450.0,161.46
450.0,112.50
450.0,162.20
450.0,162.23
450.0,149.57
450.0,159.47
450.0,114.07
450.0,179.32
450.0,155.61
450.0,140.74
450.0,149.72
450.0,108.04
450.0,150.80
450.0,133.23
450.0,146.39
450.0,150.63
450.0,106.65
450.0,151.81
450.0,136.58
450.0,137.10
450.0,151.08
450.0,67.37
450.0,151.60
450.0,106.20
450.0,151.35
450.0,134.49
450.0,149.24
450.0,152.66
450.0,106.88
450.0,144.57
450.0,132.32
450.0,138.09
450.0,154.30
450.0,74.55
450.0,152.11
450.0,106.75
450.0,151.21
450.0,132.62
450.0,151.52
450.0,151.04
450.0,110.59
450.0,151.62
450.0,132.80
450.0,137.91
450.0,149.23
450.0,76.76
450.0,150.19
450.0,108.07
450.0,150.85
